253558033; Tesco Bramley Apples Loose; £0.29; (£1.15/kg); Apples, Pears & Rhubarb
263174621; Dawtona Ogorki Kwaszone 900G; £1.89; (£0.45/100g); Polish Foods
265837508; Kwidzyn Pieczarki Marynowane 300G; £1.09; (£0.61/100g); Polish Foods
262299331; Dawtona Sauerkraut With Carrot 900G; £1.00; (£0.17/100g); Polish Foods
273421320; Kwidzyn 5 Vegetable Salad 500G; £0.99; (£0.20/100g); Polish Foods
262298522; Dawtona Pickled Red Peppers 680G; £1.55; (£0.52/100g); Polish Foods
286003640; Kielecki Mayonnaise 310Ml; £1.39; (£0.45/100ml); Polish Foods
273421464; Kwidzyn Carrots And Peas 500G; £0.99; (£0.33/100g); Polish Foods
271635986; Milejow Beetroots Pulp 650G; £1.39; (£0.21/100g); Polish Foods
267244452; Dawtona Grated Beetroot 510G; £0.99; (£0.28/100g); Polish Foods
272982209; Dawtona Swedish Salad 680G; £1.19; (£0.18/100g); Polish Foods
262299302; Dawtona Sauerkraut 900G; £1.00; (£0.17/100g); Polish Foods
285767163; Dimes Premium Apple Juice 200Ml; £0.35; (£0.18/100ml); Turkish Groceries
280610783; Efes Pilsener Premium Beer 500Ml; £1.50; (£0.30/100ml); Turkish Groceries
280611183; Erikli Natural Spring Water 500Ml; £0.45; (£0.09/100ml); Turkish Groceries
280622469; Kipa Tahini Halva Vanilla 300G; £3.00; (£1.00/100g); Turkish Groceries
280622622; Kipa Tahini Halva Pistachio 300G; £5.00; (£1.67/100g); Turkish Groceries
285843430; Ulker 9 Kat Tat Wafers Plus Strawberry Cream 42G; £0.40; (£0.95/100g); Turkish Groceries
280583612; Marmarabirlik Extra Black Olives 250G; £1.75; (£0.70/100g); Turkish Groceries
280542016; Ulker Cracker Sticks 36G; £0.25; (£0.07/10g); Turkish Groceries
280622210; Kipa Tahini Halva Hazelnut Chocolate Sauce 300G; £4.00; (£1.34/100g); Turkish Groceries
285816941; Ulker Albeni Milk Chocolate Plus Caramel And Biscuit Bar 40G; £0.40; (£1.00/100g); Turkish Groceries
285843303; Ulker 9 Kat Tat Wafers Plus Hazelnut Cream 42G; £0.40; (£0.95/100g); Turkish Groceries
285767203; Dimes Mixed Fruits Nectar 200Ml; £0.35; (£0.18/100ml); Turkish Groceries
285767186; Dimes Classic Sour Cherry Nectar 200Ml; £0.35; (£0.18/100ml); Turkish Groceries
276673379; Tate And Lyle Fair Trade Light Soft Brown 325G; £1.29; (£3.97/kg); Baking Sugars
256775669; Tesco Dark Brown Soft Sugar 1Kg Bag; £2.49; (£2.49/kg); Baking Sugars
259245872; Billingtons Fair Trade Light Brown Sugar 500G; £1.39; (£2.78/kg); Baking Sugars
273910755; Whitworths Dark Brown Soft Sugar 350G; £1.59; (£4.55/kg); Baking Sugars
256020457; Billingtons Molasses Sugar 500G; £1.19; (£2.38/kg); Baking Sugars
273883855; Billingtons Dark Muscovado 1Kg; £2.90; (£2.90/kg); Baking Sugars
273884278; Billingtons Light Muscovado 500G; £1.50; (£3.00/kg); Baking Sugars
273883947; Billingtons Light Muscovado 1Kg; £2.90; (£2.90/kg); Baking Sugars
256775623; Tesco Light Brown Soft Sugar 1Kg Pack; £2.49; (£2.49/kg); Baking Sugars
273883901; Billingtons Dark Muscovado 500G; £1.50; (£3.00/kg); Baking Sugars
255210983; Tesco Dark Muscovado Sugar 500G Pack; £1.49; (£2.98/kg); Baking Sugars
255211037; Tesco Light Muscovado Sugar 500G Pack; £1.49; (£2.98/kg); Baking Sugars
255210891; Tesco Light Muscovado Sugar 1Kg Bag; £2.40; (£2.40/kg); Baking Sugars
254917483; Tesco Light Soft Brown Sugar 500G; £1.49; (£2.98/kg); Baking Sugars
273911184; Whitworths Light Brown Soft Sugar 350G; £1.59; (£4.55/kg); Baking Sugars
282060773; Groovy Food Agave Light And Mild 250Ml; £2.50; (£1.00/100ml); Baking Sugars
255210712; Tesco Dark Muscovado Sugar 1Kg Bag; £2.40; (£2.40/kg); Baking Sugars
254917477; Tesco Dark Soft Brown Sugar 500G; £1.49; (£2.98/kg); Baking Sugars
252528727; Caster Sugar 1Kg; £1.48; (£1.48/kg); Caster Sugar
276732074; Trade Aid Uk Pure Cane Caster Sugar 1Kg; £1.79; (£1.79/kg); Caster Sugar
266387612; Caster Sugar 2Kg; £2.45; (£1.23/kg); Caster Sugar
276672829; Tate And Lyle Fair Trade Golden Caster 700G; £1.99; (£2.85/kg); Caster Sugar
255089008; Tesco Golden Caster 1Kg Bag; £1.90; (£1.90/kg); Caster Sugar
252528658; Caster Sugar 500G; £0.99; (£1.98/kg); Caster Sugar
285509012; Billingtons Golden Caster 1Kg; £1.90; (£1.90/kg); Caster Sugar
276681041; Tate And Lyle Fair Trade Demerara 350G; £1.29; (£3.69/kg); Demerara Sugar
259291545; Billingtons Demerara Sugar 500G; £1.19; (£2.38/kg); Demerara Sugar
259291597; Billingtons Demerara Sugar 1Kg; £1.99; (£1.99/kg); Demerara Sugar
254917166; Tesco Demerara Sugar 500G; £1.00; (£2.00/kg); Demerara Sugar
276681225; Tate And Lyle Fair Trade Demerara 750G; £1.99; (£2.66/kg); Demerara Sugar
255200557; Tesco Demerara Sugar 2Kg Pack; £3.29; (£1.65/kg); Demerara Sugar
254917172; Tesco Demerara Sugar 1Kg; £1.69; (£1.69/kg); Demerara Sugar
259222006; Billingtons Fair Trade Demerara 500G; £1.79; (£3.58/kg); Demerara Sugar
257163597; Granulated Sugar 5Kg; £3.85; (£0.77/kg); Granulated Sugar
254385581; Trade Aid Uk Granulated Sugar 500G; £0.69; (£1.38/kg); Granulated Sugar
254917120; Billington's Golden Granulated Sugar 1Kg; £1.90; (£1.90/kg); Granulated Sugar
256926117; Silver Spoon Granulated Sugar Ceka 750G; £1.79; (£2.39/kg); Granulated Sugar
259222450; Billingtons Golden Granulated Sugar Fair Trade 500G; £1.69; (£3.38/kg); Granulated Sugar
252528422; Granulated Sugar 1Kg; £0.79; (£0.79/kg); Granulated Sugar
259006689; Tesco Golden Granulated Sugar 2Kg Pack; £3.19; (£1.60/kg); Granulated Sugar
276673310; Tate And Lyle Fair Trade Golden Granulated 750G; £1.99; (£2.66/kg); Granulated Sugar
276672991; Tate And Lyle Fair Trade Golden Granulated 350G; £1.29; (£3.69/kg); Granulated Sugar
254917114; Tesco Golden Granulated Sugar 1 Kilograms Pack; £1.60; (£1.60/kg); Granulated Sugar
252528508; Granulated Sugar 2Kg; £1.55; (£0.78/kg); Granulated Sugar
252528831; Icing Sugar 1Kg > >; £1.55; (£1.55/kg); Icing Sugar
273911633; Whitworths Twist And Sprinkle Icing Sugar 200G; £1.99; (£9.95/kg); Icing Sugar
278973960; Silver Spoon Icing Shaker 210G; £1.99; (£9.48/kg); Icing Sugar
252528791; Icing Sugar 500G > >; £0.78; (£1.56/kg); Icing Sugar
254915145; All In One Royal Icing Sugar 500G; £1.09; (£2.18/kg); Icing Sugar
259245722; Fondant Icing Sugar 500G; £1.09; (£2.18/kg); Icing Sugar
273910974; Whitworths Superfine Icing Sugar 450G; £1.59; (£3.54/kg); Icing Sugar
280472029; Preserving Sugar 1Kg; £2.09; (£2.09/kg); Jam & Preserving Sugars
254914198; Certo Apple Pectin 250G; £2.29; (£9.16/kg); Jam & Preserving Sugars
280471192; Jam Sugar 1Kg; £1.99; (£1.99/kg); Jam & Preserving Sugars
276730744; Tate And Lyle Pectin Sachets 3X8g; £1.49; (£62.09/kg); Jam & Preserving Sugars
280403049; White Sugar Cubes 500G; £0.98; (£1.96/kg); Sugar Cubes & Coffee Crystals
276730698; Tate And Lyle Manbre Amber Sugar Crystals; £1.59; (£3.18/kg); Sugar Cubes & Coffee Crystals
267144294; Tate And Lyle White Rough Cut Cubes 500G; £1.59; (£3.18/kg); Sugar Cubes & Coffee Crystals
252529202; Demerara Sugar Cubes 500G; £1.69; (£3.38/kg); Sugar Cubes & Coffee Crystals
272092824; Green Canderel Stevia 100 Pack; £1.89; (£0.02/each); Sweeteners
254917575; Canderel Sweetener 100 Pack; £1.28; (£0.01/each); Sweeteners
254917598; Canderel 300Pk; £1.46; (£0.01/each); Sweeteners
267985847; Canderel Yellow Sweeteners 200S; £2.25; (£0.01/each); Sweeteners
259247766; Sweetex Tablets 600Pk; £1.88; (£0.00/each); Sweeteners
262750183; Silverspoon Tablet Sweetener 400Pk; £1.09; (£0.00/each); Sweeteners
268442930; Tesco Sucralose Tablet Sweetener 300Pk; £1.50; (£0.01/each); Sweeteners
254602999; Splenda Low Calorie Sweetener 100 Pack; £1.50; (£0.02/each); Sweeteners
260614861; Splenda Sweetener 500Pk; £5.60; (£0.01/each); Sweeteners
260927312; Tesco Everyday Value Sweetener 1200'S Tablets; £1.40; (£0.00/each); Sweeteners
259029184; Tesco Tablet Sweeteners 300 Tablets Pack; £1.72; (£0.01/each); Sweeteners
259247714; Hermesetas Mini Sweeteners 800Pk; £2.99; (£0.00/each); Sweeteners
254603261; Splenda Low Calorie Sweetener 300Pk; £3.69; (£0.01/each); Sweeteners
259247651; Hermesetas Mini Sweeteners 400Pk; £1.99; (£0.01/each); Sweeteners
251699928; Tesco Sweetener Tablets Refill 5X100pk; £2.99; (£0.01/each); Sweeteners
272061666; Tesco Stevia Sweetener 100 Pack; £1.36; (£0.01/each); Sweeteners
256222915; Tesco Tablet Sweeteners 100 Tablets Pack; £0.99; (£0.01/each); Sweeteners
250028660; Canderel 5 Refill Sachets 500Pk; £4.84; (£0.01/each); Sweeteners
256294086; Sweetex 1200 Tablet Pack; £2.89; (£0.00/each); Sweeteners
279768050; Canderel Sucralose Crunch 150G; £1.99; (£13.27/kg); Sweeteners
268247996; Cooks And Co Roasted Red Peppers 460G; £2.79; (£0.78/100g); Antipasti
271615134; Fragata Caperberries 235G; £2.09; (£1.90/100g); Antipasti
284184888; Costa Del Mezze Scrocchi With Olives 170G; £1.99; (£1.18/100g); Antipasti
255100975; Fragata Capers 240G; £2.09; (£1.55/100g); Antipasti
284239600; Jamie Oliver Sun Dried Tomato R/On Bruschetta 180G; £1.99; (£1.11/100g); Antipasti
273573174; Peppadew Hot Peppers 400G; £2.99; (£1.82/100g); Antipasti
284239053; Jamie Oliver Artichoke Hearts 280G; £2.99; (£1.07/100g); Antipasti
284239139; Jamie Oliver Sundried Tomatoes 280G; £2.99; (£1.07/100g); Antipasti
284239335; Jamie Oliver Bruschetta Black Olive 180G; £1.99; (£1.11/100g); Antipasti
280918229; Karyatis Stuffed Vine Leaves 220G; £2.29; (£1.05/100g); Antipasti
280918264; Karyatis Baked Gigantes Beans 220G; £2.29; (£1.05/100g); Antipasti
262362901; Fragata Hot Yellow Peppers 300G; £1.99; (£1.66/100g); Antipasti
271621242; Fragata Nonpareille Capers 99G; £2.09; (£3.22/100g); Antipasti
268553332; Peppadew Stuffed With Cream Cheese 250G; £3.89; (£1.56/100g); Antipasti
284239180; Jamie Oliver Grilled Peppers 280G; £2.99; (£1.07/100g); Antipasti
286095345; Karyatis Roasted Red Peppers 450G; £2.00; (£0.57/100g); Antipasti
273573842; Peppadew Mild Piquante Peppers 400G; £2.99; (£1.82/100g); Antipasti
284239681; Jamie Oliver Olive And Fennel Bruschetta 180G; £1.99; (£1.11/100g); Antipasti
284184698; Costa Del Mezze Scrocchi With Sea Salt 170G; £1.99; (£1.18/100g); Antipasti
274067392; Cooks And Co Green Chillies 300G; £1.59; (£1.06/100g); Antipasti
254885968; Crespo Black Olives Greek Style 250G; £1.29; (£0.52/100g); Olives
258098908; Crespo Dry Black Olives With Herbs 70G; £1.00; (£1.43/100g); Olives
257910629; Crespo Mixed Cocktail Olives 70G; £1.00; (£1.43/100g); Olives
282242967; Fragata Spanish Olive With Andalusia 70G; £0.99; (£1.42/100g); Olives
268645206; Tesco Extra Large Pitted Black Olives 330G; £1.49; (£0.93/100g); Olives
250578751; Crespo Olives With Chilli Pepper 70G; £1.00; (£1.43/100g); Olives
257411460; Fragata Olives Stuffed With Anchovy 200G; £0.89; (£1.05/100g); Olives
282243091; Fragata Snack 'N Green Olives With Pinch Of Lemon 70G; £0.99; (£1.42/100g); Olives
280066038; Tesco Almond Stuffed Olives 235G; £1.99; (£1.41/100g); Olives
271615457; Sun Grown Pitted Black Olives 450G; £1.05; (£0.46/100g); Olives
271615313; Sun Grown Pitted Green Olives 450G; £1.05; (£0.46/100g); Olives
253688633; Fragata Olives Stuffed With Garlic 200G; £0.89; (£1.05/100g); Olives
268682036; Fragata Low Salt Anchovy Stuffed Olives 350G; £1.49; (£0.99/100g); Olives
264353212; Crespo Pitted Green Olives 354G; £1.00; (£0.63/100g); Olives
253688397; Fragata Olives Stuffed With Jalapeno 200G; £0.89; (£1.05/100g); Olives
250507871; Fragata Olives Stuffed With Lemon 200G; £0.89; (£0.45/100g); Olives
264353195; Crespo Pitted Black Olives 354G; £1.00; (£0.63/100g); Olives
284254783; Jamie Oliver Sicilian Queen Olive 314G; £2.99; (£1.76/100g); Olives
250579272; Crespo Olives Herbs And Garlic 70G; £1.00; (£1.43/100g); Olives
264353143; Crespo Olives Stuffed With Pimineto 354G; £1.00; (£0.50/100g); Olives
262299348; Dawtona Dill Cucumbers 900G; £1.69; (£0.36/100g); Pickles
255055901; Baxters Baby Beets 567G; £1.55; (£0.38/100g); Pickles
259695459; Baxters Sliced Beetroot 340G; £1.00; (£0.32/100g); Pickles
272367114; Baxters Crinkle Cut Beetroot 340G; £1.00; (£0.32/100g); Pickles
257038602; Baxters Crinkle Cut Beetroot 567G; £1.55; (£0.38/100g); Pickles
275533386; Heinz Sliced Beetroot 440G; £1.19; (£0.42/100g); Pickles
254885421; Tesco Whole Baby Beetroot Vinegar 710G; £1.10; (£0.24/100g); Pickles
275117361; Tesco Crinklecut Beetroot Sweet Vinegar 710G; £1.10; (£0.24/100g); Pickles
271239545; Tesco Finest Rosebud Beetroot In Red Wine And Orange 340G; £1.49; (£0.67/100g); Pickles
272308451; Tesco Sweet Pickled Crinkle Cut Beetroot 340G; £0.65; (£0.30/100g); Pickles
259695972; Baxters Sliced Beets In Vinegar 567G; £1.55; (£0.38/100g); Pickles
251776273; Garners Old Fashioned Pickle Onions 454G; £2.79; (£1.22/100g); Pickles
272309421; Tesco Pickled Sliced Beetroot 710G; £1.10; (£0.24/100g); Pickles
273824874; Tesco Everyday Value Sliced Pickled Beetroot 340G; £0.39; (£0.18/100g); Pickles
272309640; Tesco Whole Baby Beetroot Vinegar 340G; £0.65; (£0.29/100g); Pickles
254885438; Tesco Whole Baby Sweet Beetroot In Vinegar 340G; £0.65; (£0.29/100g); Pickles
272309513; Tesco Pickled Sliced Beetroot 340G; £0.65; (£0.30/100g); Pickles
285857857; Barry Norman Pickled Onions 560G; £2.40; (£0.86/100g); Pickles
254486467; Heinz Baby Beetroot 440G; £1.19; (£0.26/100g); Pickles
252590778; Garners Pickled Onions 750G; £3.99; (£0.97/100g); Pickles
256541249; Baxters Albert's Victorian Chutney 312G; £1.59; (£0.51/100g); Relishes & Chutneys
267356816; Baxters Onion Caramalised Chutney 320G; £1.59; (£0.50/100g); Relishes & Chutneys
254959225; Baxters Spicy Fruit Chutney 312G; £1.59; (£0.51/100g); Relishes & Chutneys
251693474; Mrs H.S.Balls Original Recipe Chutney 470G; £1.89; (£0.40/100g); Relishes & Chutneys
271137204; Tesco Caramelised Onion Chutney 280G; £1.00; (£0.36/100g); Relishes & Chutneys
258469758; Sharwood Green Label Squeezy Mango Chutney 375G; £1.70; (£0.45/100g); Relishes & Chutneys
274544743; Eat 17 Bacon Jam 105G; £2.49; (£2.38/100g); Relishes & Chutneys
283788757; Branston Red Onion Relish 335G; £1.65; (£0.49/100g); Relishes & Chutneys
283786863; Branston Tomato And Red Pepper Relish 350G; £1.65; (£0.47/100g); Relishes & Chutneys
273331288; English Provender Caramelised Red Onion Chutney 325G; £1.90; (£0.59/100g); Relishes & Chutneys
285964471; Branston Caramelised Onion Chutney 290G; £1.49; (£0.51/100g); Relishes & Chutneys
250534233; English Provender Ploughmans Plum Chutney 300G; £1.90; (£0.63/100g); Relishes & Chutneys
274325899; Tesco Finest Chilli Relish 320G; £1.75; (£0.55/100g); Relishes & Chutneys
285418813; Eat 17 Chorizo Jam 110G; £2.99; (£2.72/100g); Relishes & Chutneys
285964344; Branston Mediterranean Tomato Chutney 290G; £1.49; (£0.51/100g); Relishes & Chutneys
254959231; Baxters Tomato Chutney 312G; £1.59; (£0.51/100g); Relishes & Chutneys
271395232; Tesco Finest Beetroot Relish 280G; £1.85; (£0.66/100g); Relishes & Chutneys
285964586; Branston Orchard Chutney 290G; £1.49; (£0.51/100g); Relishes & Chutneys
256745285; Baxters Luxury Cranberry & Onion Chutney 300G; £2.45; (£0.82/100g); Relishes & Chutneys
260195802; Nandos Peri Peri Salsa 250Ml; £1.85; (£0.74/100ml); Relishes & Chutneys
252955630; Alpro Chocolate Soya Dessert 4 X 125G; £0.75; (£0.15/100g); Food Cupboard Free From
278582506; Darling Spuds Salt And Vinegar Crisps 140G; £1.90; (£1.36/100g); Food Cupboard Free From
254017373; Alpro Caramel Soya Dessert 4 X 125G; £0.75; (£0.15/100g); Food Cupboard Free From
262697292; Alpro Dark Chocolate Soya Dessert 4X125g; £0.75; (£0.15/100g); Food Cupboard Free From
287194612; Cocoa And Beetroot Geobars 3X33g; £2.00; (£2.03/100g); Food Cupboard Free From
284297478; Amisa Gluten Free Buckwheat Crisp Bread 150G; £1.85; (£1.24/100g); Food Cupboard Free From
255212998; Alpro Vanilla Soya Custard 525G; £0.90; (£0.17/100g); Food Cupboard Free From
287194362; Choices Milk Chocolate Bunny Bar 40G; £1.00; (£2.50/100g); Food Cupboard Free From
287194301; Choices Milk Chocolate Egg 65G; £2.50; (£3.85/100g); Food Cupboard Free From
287194704; Carrot And Stem Ginger Geobars 3X33g; £2.00; (£2.03/100g); Food Cupboard Free From
284371592; Creative Nature Organic Peruvian Cacao Powder 200G; £7.00; (£35.00/kg); Food Cupboard Free From
282458361; Tesco Free From Tagliatelle 250G; £1.40; (£5.60/kg); Food Cupboard Free From
284371632; Creative Nature Organic Peruvian Cacao Nibs 300G; £8.50; (£28.34/kg); Food Cupboard Free From
284332201; Amisa Organic Milk Chocolate Coconut Rice Cakes 105G; £1.40; (£1.34/100g); Food Cupboard Free From
284409935; Alpro Gingerbread Dessert 4 X 125G; £0.75; (£1.50/kg); Food Cupboard Free From
277017453; Amys Kitchen Rustic Vegetable Soup 397G; £2.00; (£0.50/100g); Food Cupboard Free From
287194566; Choices White Chocolate Bunny Bar 40G; £1.00; (£2.50/100g); Food Cupboard Free From
271383868; Amy's Kitchen Chunky Tomato Soup 400G; £1.70; (£0.43/100g); Food Cupboard Free From
252955739; Alpro Vanilla Soya Dessert 4 X 125G; £0.75; (£0.15/100g); Food Cupboard Free From
274244885; Amy's Kitchen Mushroom Soup 400G; £1.70; (£0.43/100g); Food Cupboard Free From
276414013; Geo Organics Fair Trade Baked Beans 400G; £1.00; (£2.50/kg); Organic Range
266610280; Tesco Organic Cannellini Beans 380G; £0.65; (£2.83/kg); Organic Range
276778394; Tesco Organic Baked Beans In Tomato Sauce 420G; £0.60; (£1.43/kg); Organic Range
266989316; Tesco Organic Chopped Tomatoes 390G; £0.75; (£1.93/kg); Organic Range
262144054; Biona Organic Rye Pumpkin Seed Bread 500G; £1.65; (£3.30/kg); Organic Range
260278336; Crazy Jack Organic Blueberries 100G; £3.99; (£39.90/kg); Organic Range
256039303; Tesco Organic Porridge 750G; £1.59; (£0.21/100g); Organic Range
260764377; Biona Organic Amaranth/Quinoa Rye Bread 500G; £1.65; (£3.30/kg); Organic Range
266610602; Tesco Organic Chick Peas 380G; £0.65; (£2.83/kg); Organic Range
253018258; Weetabix Organic Whole Grain Cereal 24 Pack; £2.99; (£0.13/each); Organic Range
252389067; Kallo Organic Chicken Stock Cubes 66G; £1.20; (£1.82/100g); Organic Range
252434072; Bijoux Organic Verts Lentils 400G; £1.00; (£4.17/kg); Organic Range
271757922; Flahavans Irish Organic Porridge 1Kg; £2.25; (£0.23/100g); Organic Range
255622795; Crazy Jack Organic Cranberries 100G; £2.49; (£24.90/kg); Organic Range
273287708; Kallo Organic Beef Gravy Granules 12G; £1.00; (£8.34/100g); Organic Range
266610752; Tesco Organic Red Kidney Beans 380G; £0.65; (£2.83/kg); Organic Range
273297420; Mornflake Organic Oats 750G; £1.99; (£0.27/100g); Organic Range
260764233; Biona Organic Golden Linseed Bread 500G; £1.65; (£3.30/kg); Organic Range
250741978; Heinz Organic Baked Beans 415G; £0.80; (£1.93/kg); Organic Range
271529663; Tesco Organic Italian Passata 500G; £0.80; (£1.60/kg); Organic Range
282362972; John West Steam Pot Lemon And Thyme 150G; £1.50; (£10.00/kg); Non Chilled Ready Meals
282339358; John West Steam Pot Coriander And Cumin 150G; £1.50; (£10.00/kg); Non Chilled Ready Meals
282364189; John West Steam Pot Basil 150G; £1.50; (£10.00/kg); Non Chilled Ready Meals
282362928; John West Steam Pot Garlic And Chilli 150G; £1.50; (£10.00/kg); Non Chilled Ready Meals
282364051; John West Steam Pot Soy And Ginger 150G; £1.50; (£10.00/kg); Non Chilled Ready Meals
277586567; Tesco Beef In Black Bean Sauce 350G; £2.00; (£5.72/kg); Non Chilled Ready Meals
277231763; Tesco Chicken Chow Mein With Noodles 350G; £2.00; (£5.72/kg); Non Chilled Ready Meals
277231567; Tesco Chicken Green Curry With Jasmine Rice 350G; £2.00; (£5.72/kg); Non Chilled Ready Meals
277210425; Tesco Chicken Red Curry With Jasmine Rice 350G; £2.00; (£5.72/kg); Non Chilled Ready Meals
277231642; Tesco Chicken Massaman Curry Jasmine Rice 350G; £2.00; (£5.72/kg); Non Chilled Ready Meals
277232514; Tesco Chicken Pad Thai With Noodles 350G; £2.00; (£5.72/kg); Non Chilled Ready Meals
280084667; Meal Shot Chicken Balti With Rice 300G; £2.09; (£0.70/100g); Non Chilled Ready Meals
259263458; Cadbury Milk Tray 600G; £11.00; (£1.84/100g); Valentine's Boxed Chocolates
264104295; Cadbury Milk Tray Boxed Chocolates 200G; £4.00; (£2.00/100g); Valentine's Boxed Chocolates
262860093; Galaxy Milk Chocolate Bar 390G; £3.00; (£0.77/100g); Valentine's Boxed Chocolates
285102582; Guylian Seahorse Caramel 168G; £4.00; (£2.39/100g); Valentine's Boxed Chocolates
280825108; Celebrations Carton 240G; £3.00; (£1.25/100g); Valentine's Boxed Chocolates
254896546; Ferrero Rocher 16 Pieces Boxed Chocolates 200G; £4.00; (£2.00/100g); Valentine's Boxed Chocolates
274809696; Ferrero Collection T32 359G; £9.50; (£2.65/100g); Valentine's Boxed Chocolates
250265770; Lindt Lindor Milk Chocolate Truffles Carton 200G; £4.50; (£2.25/100g); Valentine's Boxed Chocolates
256870176; Guylian Seashells Boxed Chocolates 250G; £3.50; (£1.40/100g); Valentine's Boxed Chocolates
259442229; Cadbury Milk Tray Boxed Chocolates 400G; £7.00; (£1.75/100g); Valentine's Boxed Chocolates
254897038; Ferrero Rocher 24 Pieces Boxed Chocolates 300G; £6.50; (£2.17/100g); Valentine's Boxed Chocolates
260740048; Lindt Lindor 60% Dark Chocolate Truffles Carton 200G; £4.50; (£2.25/100g); Valentine's Boxed Chocolates
255359133; Lindt Lindor Assorted Chocolate Trfls Carton 200G; £4.50; (£2.25/100g); Valentine's Boxed Chocolates
279818032; Dairy Box Boxed Chocolates 180G; £3.00; (£1.67/100g); Valentine's Boxed Chocolates
259183944; Lindt Lindor Milk Chocolate Truffles Carton 337G; £7.00; (£2.08/100g); Valentine's Boxed Chocolates
279819935; Dairy Box Boxed Chocolates 360G; £7.50; (£2.09/100g); Valentine's Boxed Chocolates
256048880; Lindt Lindor Assorted Chocolate Truffle Carton 337G; £7.00; (£2.08/100g); Valentine's Boxed Chocolates
271074998; Cadbury Heroes Carton 350G; £4.00; (£1.15/100g); Valentine's Boxed Chocolates
285508661; Cadburys Roses Carton 331G; £4.00; (£1.25/100g); Valentine's Boxed Chocolates
264932190; Black Magic Boxed Chocolates 188G; £4.00; (£2.13/100g); Valentine's Boxed Chocolates
286267396; Tesco Milk Chocolate Heart Lolly 50G; ; ; Valentine's Little Treats
285209721; Cadbury Chocolate Eclairs 420G; £4.00; (£0.95/100g); Valentine's Little Treats
286267269; Tesco Milk Chocolate Soft Centre Hearts Net 85G; ; ; Valentine's Little Treats
276805962; Cadbury Say It With Hearts 48G; £1.29; (£2.69/100g); Valentine's Sharing Chocolates
283248838; Tesco My Fit Lifestyle Thin Corn Cakes With Salt 35G; £0.50; (£1.43/100g); My Fit Lifestyle Snacks
282844134; Tesco My Fit Lifestyle Roasted Snack Mix 30G; £0.49; (£16.34/kg); My Fit Lifestyle Snacks
283842359; Tesco My Fit Lifestyle Honey And Oat Bites 22G; £0.50; (£2.28/100g); My Fit Lifestyle Snacks
283842440; Tesco My Fit Lifestyle Apple And Cinnamon Mini Cereal Bites 22G; £0.50; (£2.28/100g); My Fit Lifestyle Snacks
254330197; Cadbury Giant Creme Egg 497G; £10.00; (£2.02/100g); Easter Eggs & Treats
287061516; Cadbury Caramel Large Egg 331G; £8.00; (£2.42/100g); Easter Eggs & Treats
276142887; Kinder Chocolate 12 Pack 150G; £1.50; (£1.00/100g); Easter Eggs & Treats
271895308; M&M Peanut Luxury Egg 358G; £8.00; (£2.24/100g); Easter Eggs & Treats
287221086; Nestle Black Magic Premium Egg 374G; £10.00; (£2.68/100g); Easter Eggs & Treats
265923654; Cadbury Dairy Milk Giant Egg 515G; £10.00; (£1.95/100g); Easter Eggs & Treats
251118878; Galaxy Indulgent Collection And Egg 348G; £8.00; (£2.30/100g); Easter Eggs & Treats
265946189; Malteaster Luxury Egg 294G; £8.00; (£2.73/100g); Easter Eggs & Treats
276386684; Kit Kat Collection Giant Easter Egg 344G; £8.00; (£2.33/100g); Easter Eggs & Treats
261562316; Cadbury Roses Large Egg 271G; £4.00; (£1.48/100g); Easter Eggs & Treats
282073717; Cadbury Large Egg Marv Creations 291G; £4.00; (£1.38/100g); Easter Eggs & Treats
276379388; After Eight Large Easter Egg 234G; £4.00; (£1.71/100g); Easter Eggs & Treats
287061948; Cadbury Oreo Egg 278G; £4.00; (£1.44/100g); Easter Eggs & Treats
287221040; Nestle Yorkie Collection Giant Egg 336G; £8.00; (£2.39/100g); Easter Eggs & Treats
271894920; Nestle Caramel Collection Giant Easter Egg 364G; £8.00; (£2.20/100g); Easter Eggs & Treats
276379474; Nestle After Eight Egg Premium 500G; £10.00; (£2.00/100g); Easter Eggs & Treats
287221063; Nestle Dairy Box Premium Egg 380G; £10.00; (£2.64/100g); Easter Eggs & Treats
287061827; Cadbury Heroes Egg Large 274G; £4.00; (£1.46/100g); Easter Eggs & Treats
276632134; Cadbury Dairy Milk Extra Large Egg 331G; £8.00; (£2.42/100g); Easter Eggs & Treats
276632209; Cadbury Mini Eggs Extra Large Egg 286G; £8.00; (£2.80/100g); Easter Eggs & Treats
277372722; Cadbury Say It With Flowers 48G; £1.25; (£26.05/kg); Easter Chocolates & Sweets
276805962; Cadbury Say It With Hearts 48G; £1.29; (£2.69/100g); Easter Chocolates & Sweets
276142887; Kinder Chocolate 12 Pack 150G; £1.50; (£1.00/100g); Easter Chocolates & Sweets
268450396; Thorntons Original Toffee 300G; £3.00; (£1.00/100g); Easter Chocolates & Sweets
287062141; Cadbury Creme Egg 5 Pack 197G; £1.60; (£0.81/100g); Easter Chocolates & Sweets
286267269; Tesco Milk Chocolate Soft Centre Hearts Net 85G; ; ; Easter Chocolates & Sweets
251104658; Galaxy Caramel Filled Egg 38G; £0.50; (£1.32/100g); Easter Chocolates & Sweets
282279503; Lindt Lindor Strawberries And Cream 200G; £4.50; (£2.25/100g); Easter Chocolates & Sweets
